index,id,jobTitle,location,company,type,description,lang,skills
129,3012767024,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently  we are looking for a remote Senior Business Analyst to join our team.  The customer is the world’s learning company with more than 22 500 employees operating in 70 countries. It provides content  assessment and digital services to learners  educational institutions  employers  governments and other partners globally. It is committed to helping equip learners with the skills they need to enhance their employability prospects and to succeed in the changing world of work.  Responsibilities Preparing for and executing requirement elicitation  elaboration and validation workshops (remote) Requirements management and verification User Story Mapping and Acceptance Criteria User Story Grooming and Estimation with developers Internal User Acceptance Testing Conducting Sprint Demos Consulting business stakeholders on the product Participate in new features ideation for potential roadmap (pitching new ideas to product owner) Improving and updating business analysis process as needed Managing other BA team members (small team)  Requirements 3+ years of work experience as a business or system analyst Having Information Security background Excellent verbal and written communication skills  B2+ level of English  Nice to have Experience in AWS Key Management Service Knowledge of Cryptography/PKI  DRM  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Anastasiya Volkova Talent Acquisition Specialist - EPAM Anywhere Job Poster Location Minsk  Belarus Send InMail,en,['AWS Key Management Service Knowledge']
130,3012758738,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently  we are looking for a remote Senior Business Analyst to join our team.  The customer is a leading provider of consumer  financial  and property data  analytics  and services to businesses and governments.  Responsibilities Gather  describe  review  analyze  and trace requirements Translate business requirements into the list of features required to implement in already productionized application Create business requirements for the team  work directly with PO and DMs on a customer side Prepare user stories and use cases Create and maintain requirements specification documents Support the team during all stages of development process  Requirements 3+ years of experience as a Business Analyst Experience with Oracle Good understanding of writing documentation and creating flow diagrams to facilitate active discussion and promote common understanding Knowledgeable on general enterprise level systems that includes provisioning  entitlements  payment system integrations and billing etc. Ability to interview stakeholders and document the functional and technical requirements Ability to proactively seek information  map the processes  pursue the unknowns relentlessly with various stakeholders Strong leadership skills Ability to deep dive into tech domain as well as understand business features Understanding of epic/user story/task and ability to drive requirements for delivery team Ability to work with backlog – prioritize  create stories  manage dependencies Good communication skills to work day to day with business B2+ level of English  Nice to have Experience with Jira  SQL  UML  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Anastasiya Volkova Talent Acquisition Specialist - EPAM Anywhere Job Poster Location Minsk  Belarus Send InMail,en,['Oracle Good understanding']
131,3012949617,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  We are currently looking for a remote Senior Business Analyst with 3+ years of experience in business analysis  previous experience of working with agile development teams to join our team.  The customer is a global company that provides information  software  and services. Its customers are legal  business  tax  accounting  finance  audit  risk  compliance  and healthcare professionals.  The main pool of tasks is associated with building market-leading solution for institutions and regulators which automates collection  verification  and certification of compliance data. This solution also allows creating custom reports and do a real-time audit to automate compliance and reduce risks.  Responsibilities Elicit requirements from different groups – SME’s  users  Product Owners  and prepare user stories for the development team Work closely with the Technical Product Manager to get the priorities and assist with planning Conduct grooming sessions Perform user acceptance testing Collaborate with Solution Architects on the customer side  Requirements 3+ years of experience in business analysis Strong expertise in defining and prioritizing product features Previous experience and success working with agile development teams Experience in working with legacy products Being a fast learner and self-organized personality Flexibility to rapidly changing environment Excellent problem-solving skills Good communication skills Upper-intermediate or higher level of spoken and written English (B2+)  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Ekaterina Costyshko Talent Acquisition specialist – EPAM Systems Job Poster Location Minsk  Belarus Send InMail,en,"['business analysis', 'business analysis Strong expertise']"
132,3012760876,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently  we are looking for a remote Senior Business Analyst to join our team.  Responsibilities Business processes automation for CRM Reports generation Documentation of as-is state of integration Gathering to-be requirements and ensuring their proper implementation Pursue vendor's technical teams until the feature is not done Suggest improvements based on data Define requirements for channel performance dashboards  Requirements Experience in working with complex integrations and negotiating them with external vendor teams (6 months +) Excellent knowledge in use-case building Experience in maintaining and developing a knowledge base Advanced Excel At least novice in SQL Experience with CRM (Dynamics 365 as a plus) Business automation experience  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Anastasiya Volkova Talent Acquisition Specialist - EPAM Anywhere Job Poster Location Minsk  Belarus Send InMail,en,['CRM']
133,3012946977,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently we are looking for a remote Senior Business Analyst for energy technology company for our team.  The customer is located in Bruxelles  Belgium. It is an energy technology company that develop and deploy the most advanced technologies to serve energy and industrial companies looking for more efficient  more reliable and cleaner solutions.  Responsibilities Assist with the collection and refinement of business requirements  Document requirements for interfaces between systems  Impact assessment of existing system  Define use cases  acceptance criteria and manage the backlog.  Requirements 3+ years of relevant experience in business analysis  Experience with Azure DevOps  Experience with Energy  Oil and Gas.  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Volha Karpava Talent Acquisition Consultant at EPAM Anywhere Job Poster Location Homel  Belarus Send InMail,en,['business analysis']
134,3012953296,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently  we are looking for a remote Senior Business Analyst to join our team.  The customer is a global medical company specializing in eye care products.  Responsibilities Gather  describe  review  analyze  and trace requirements Interpete true business needs  understand end-to-end processes Translate  simplify and communicate requirements Prepare user stories and use cases Create and maintain requirements specification documents Support the team during all stages of development process Oversee user acceptance testing Communicate with the client  Requirements 3+ years of experience as a Business Analyst Knowledge of best practices in software requirements elicitation and management Ability to write clear  concise  and thorough requirements and functional design documentation Ability to work with backlog – prioritize  create stories  manage dependencies Excellent communication skills Experience in stakeholders management B2+ level of English  Nice to have Experience with Agile methodology Knowledge of team coordination  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Volha Karpava Talent Acquisition Consultant at EPAM Anywhere Job Poster Location Homel  Belarus Send InMail,en,"['stakeholders management B2', 'Agile methodology Knowledge']"
135,3012948479,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently we are looking for a remote Senior Business Analyst for a Software and Hi-Tech company for our team.  The position is a combination of roles of Business Analyst and Scrum Master.  Responsibilities Create user stories based on business requirements. Prioritize requirements. Hold them up to date. Direct work and communication with product owner  delivery manager and other stakeholders. Manage the backlog - update  prioritize  refine. Close collaboration with UX designer. Organize and facilitate UX reviews with scope gathering. Work with the team to make them understand the product. Clarify edge cases with the process team. Support QA and Dev team with requirements details and clarification. Answer the end users' questions related to product. Create/update guidelines for end users. Participate in release/sprint planning and create release notes. Conduct scrum meetings  find impediments and help to solve them.  Requirements 3+ years of business analysis experience or a related field English level B2+ Strong analytical skills Experience with Scrum Interest to work in product team Good communication and organizational skills  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Volha Karpava Talent Acquisition Consultant at EPAM Anywhere Job Poster Location Homel  Belarus Send InMail,en,['Scrum Interest']
136,3012955093,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  We are currently looking for a remote Senior Business Analyst with experience working as PO/BA and Agile documentation experience to join our team.  Responsibilities Business requirements elicitation Gather  review  analyze  and trace requirements Simplifying and communicating requirements Creating and maintaining requirements specification documents Covering functional and non-functional requirements. Business requirements elicitation Covering functional and non-functional requirements  Requirements 3+ years of experience working as PO/BA Techniques for requirements gathering like focus groups  interviews  observation Agile documentation experience: Vision  Epics  Stories  Use Cases Knowledge of Agile (Kanban  Scrum)  Nice to have Experience in Data Management and Big Data  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Irina Nadudik Talent Acquisition Consultant at EPAM Anywhere Job Poster Location Grodno  Hrodna  Belarus Send InMail,en,"['Data Management', 'Big Data']"
137,3012960328,Senior Business Analyst,Vietnam,EPAM Anywhere,Full-time · Mid-Senior level,About the job Apply to this vacancy and get a sign on bonus of up to 115 million VND.  Currently  we are looking for a remote Senior Business Analyst with 3+ years of Business Analysis experience to join our team.  The customer is a provider of high-quality business services in such areas as IT  Procurement  HR  Product Lifecycle Services  Financial Reporting and Analytics  and Real Estate and Facility Services.  The main pool of tasks is associated with the development of requirements and documentation during the initial phase and MVP  focus on use cases (data).  Responsibilities Translate understanding of business needs into well-defined requirements to be implemented by development teams  requirements to be in format of user stories as well as text documents Develop good quality requirements  accept deliveries in accordance with acceptance criteria Deep understanding of client’s business / processes and surrounding data ecosystem  Requirements 3+ years of Business Analysis experience Experienced with Jira Data project experience Strong client facing skills and good English (B2)  We offer Medical insurance with 100% of insurance cost covered for you and your legal dependents Paid time off Stable income 100% remote work forever Free licensed software Possibility to work on your own device (BYOD) Stable workload Relocation opportunities Flexible engagement models Free trainings for technical and soft skills Language courses Access to internal communities and competency centers Access to internal and external e-Libraries Certification opportunities Skill advisory service  This is a remote position and we welcome applications from anywhere in Viet Nam  We accept CVs only in English.  Please note that even though you are applying for this position  you may be offered other projects to join within EPAM Anywhere.  Once you apply  you'll receive a confirmation email with a link to EPAM Anywhere platform. Sign up with this link to automate your prescreening  be able to monitor your application statuses  and enjoy a faster job application process.  EPAM Anywhere — an online remote jobs platform for IT professionals. EPAM Anywhere allows technical specialists to quickly and easily find projects that match their knowledge and experience while working remotely with Forbes Global 2000 clients  building a successful IT career  and earning competitive rewards. EPAM Anywhere provides additional perks  including a flexible schedule  professional development opportunities  and access to a community of experts. The program offers open positions in 15+ countries—with plans to expand in the future. As of today  the platform is used by thousands of IT specialists across more than 165 cities around the world. Join EPAM Anywhere today at anywhere.epam.com.  EPAM Anywhere is a part of EPAM Systems  Inc. Since 1993  EPAM Systems  Inc. (NYSE: EPAM) has leveraged its software engineering expertise to become a leading global product development  digital platform engineering  and top digital and product design agency. EPAM’s global teams serve customers in more than 35 countries across North America  Europe  Asia  and Australia.    Contact the job poster Tatsiana Sadovskaya Talent Acquisition Specialist -EPAM Systems Job Poster Location Minsk  Belarus Send InMail,en,[]
138,2952248760,Business Analyst (Product Owner/Project Manager oriented),"Hanoi, Hanoi, Vietnam",BSS Group,"₫8,000,000/month - ₫15,000,000/month · Full-time · Entry level",About the job This job is sourced from a job board. Learn more What we expect you to perform Acting as the key interface among users  clients and development team in international e-commerce projects  project manager & product owner oriented. Effectively communicate and analyze the client's business process  market and requirements  uncover areas for improvement. Document and manage all functional and business requirements  specifications. Provide input to design and product specifications by creating wireframes  activity diagrams and system process flows. Work with development teams to ensure understanding of business requirements  go over the specification  Q&A  consult the solutions or figure out the problems. Track and manage all change requests from clients. Other Business Systems Analyst tasks assigned. ----------------------------------------- Why you will love to work with us Salary: VND 8M-15M. (Review after first 2 months and every 6 months) Youthful working environment (95% are 9x and 2k). Opportunities to participate in clubs: football  running  game .... Dynamic internal culture  at BSS we respect differences  and focus on human development. Working in one of the leading Magento companies in Vietnam which are the first to be both Select Extension Builder and Business Solution Partner of Magento. Shopify Technology Partner in B2B Shopify App. Trained by PMP project manager and certified solution specialists. Benefiting from frequent training courses  competence tests  English  and other career skills... Benefiting from birthday presents  seniority allowance  coverage of specialization courses fee or career certificate. Working time: 5 days per week  8h30 to 17h45  from Monday to Friday. Allowed 13.5 days absence per year (12 days absence according to laws and 1.5 day absence for annual company trip) Chance to participate in team-building  picnics  summer trip  voluntary activities ... regularly organized by BSS Convenient office at the 18th floor with scenic views. Tea  coffee and drinks are always available at the office . Social Insurance and Health Insurance paid by the company after 2 months of working trial and others benefit according to the Labor Law. ----------------------------------------- What requirements are we looking for? A bachelor’s degree in business or related field with at least 6 months full-time working experience. English fluency and computer literacy. Excellent communication  presentation and management skills. Exceptional analytical  conceptual thinking and problem-solving skills. An interest in  and understanding of  e-commerce and technology. Enthusiastic  willing to learn new things and ability to work under pressure. Good design documentation is required. Experience in creating clear  concise documentations  UML knowledge. Advance using Microsoft Visio  Prototyping  Wireframe & use case tools is a plus Own or potentially develop BSS core values FIRE: Fervor  Face the challenge  Integrity  Responsibility  Respect  Enjoy,en,[]
140,2973462245,"Specialist, Business Analyst","Ho Chi Minh City, Ho Chi Minh City, Vietnam",Adidas America,Full-time · Associate,About the job Purpose/Mission  Your role as a Business Analyst at adidas is to support on the maintenance and enhancement of the country sales database. Leveraging multiple data sources from across the business  the focus of the role is to enhance the capabilities of the team to analyse diverse data and data sources using Big Data and data base analysis tools.  This role requires a high degree of curiosity and passion for data analysis and problem solving. The ability to work independently  to share insights effectively and to deliver under tight timelines.  Accountabilities Own all data in the designated area of the business Interpret data  analyse results and provide intelligent insights to the business  Identify areas of opportunity and improvement Curate and maintain a Dashboard/scorecard to assist with strategic decision-making and distribution up to management level Generate analysis on a regular basis to provide operational insights in Excel/PowerPoint format in a manner understood by relevant audiences Prepare daily  weekly and monthly reports with insights Actively improve existing Data Management processes and standards Professional Background/Experience Funcional: Excellent analytical and organizational skills  with the ability to work under pressure and to adhere to timelines effectively Proactive and autonomous  with a problem-solving orientation and the ability to think outside of the box Capable of effectively interacting with functional and technical teams  with a good level of influencing skills  and willing to share knowledge with team members Detail-oriented and efficient time manager in a dynamic and fast-paced working environment Minimum 4 years of relevant experience in a similar role Experience on Retail  Product management or merchandizing preferred Education Requirements Bachelor degree in Business Analytics  Statistics  Economics or any other related field High level of proficiency in MS Office  especially MS Excel and VBA (SQL  R) It Requirements Outlook: Intermediate Word: Advanced Excel: Advanced PowerPoint: Advanced Language Skills English: Advanced Local Language: Fluent At adidas we have a winning culture. But to win  physical power is not enough. Just like athletes our employees need mental strength in their game. We foster the athlete's mindset through a set of behaviors that we want to enable and develop in our people and that are at the core of our unique company culture - the 3Cs: CONFIDENCE  COLLABORATION and CREATIVITY. CONFIDENCE allows athletes to make quick decisions on the field  to reach higher. For us at adidas confidence means acknowledging that we don't have all the answers. But we are willing to take risks  we try new things. And if we fail  then this is part of our learning - it helps us improve. COLLABORATION . Every elite athlete relies on partners: coaches  teammates  and nutritionists. We  too  know that we are stronger together. Winning as one team takes open and candid dialogue  inclusiveness and trust in each other's abilities and talents. Being the best sports company in the world takes CREATIVITY . No great athlete succeeds by copying their predecessors' training plans and strategies. We have to be open to new ideas  explore  gain an edge and stand out. Only then can we succeed. adidas celebrates diversity  supports inclusiveness and encourages individual expression in our workplace. We do not tolerate the harassment or discrimination toward any of our applicants or employees. We are an Equal Opportunity Employer.  Job Title: Specialist  Business Analyst  Brand: adidas  Location: Ho Chi Minh City  TEAM: Data & Analytics  State: 65  Country/Region: VN  Contract Type: Full time  Number: 416809  Date: Feb 18  2022,en,['Product management']
141,2907786507,Business Analyst,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",Silicon Stack Pty Ltd,Full-time · Associate,"About the job This job is sourced from a job board. Learn more The Job: Our company is seeking a full time Business Analyst to join a fast paced and agile development team. This is a Junior to Senior level position and would be ideally suited to a person with some experience in performing business analysis role for web and mobile applications.  Description Of Tasks Identify and analyse any gaps in data and report on these areas using simplified language Identify  investigate and analyse business and stakeholder requirements Aligning the business needs to the project vision Engage with the business and some stakeholder management Facilitate workshops with business and project stakeholders Participate in the documentation  analysis and validation of business processes  systems  and solution requirements Documenting and mapping end-to-end processes Collaborating with the Agile/Scrum teams to continuously deliver software Consult with stakeholders and systems requirements when documentation is insufficient Determine test conditions/ test objectives Create comprehensive test cases relevant to test conditions Managing software defects through to resolution Raise and close defects when necessary Work closely with Team Leads and stakeholders to capture business requirements  articulate it into high level design spec and work closely with developers through to testing completion. Work as an effective team member  share knowledge and information with the team and assist others in meeting team priorities Strong attention to detail  analytical and conceptual thinker A flexible and respectful approach in liaising with colleagues An ability to relate to people at all levels ""Trainable"" with the ability to quickly learn different types of technologies Enthusiastic  ""can do"" attitude  Always striving to develop both personally and professionally  Your Skills and Experience: The ideal candidate will possess the following key Technical requirements: Must have at least 1- 3 years or above as a Business Analyst Strong knowledge of IT systems Well-rounded analytical skills and strong problem-solving abilities Ability to interact with a range of stakeholders and maintain good relationships Ability to multitask Demonstrated ability to maintain accurate electronic and manual records. Documenting business requirements. Good analytical skills and an inquisitive mind Strong communication skills in both verbal and written English to liaise with stakeholders Strong initiative  accountability and leadership qualities Additionally  the following ""nice-to-have"" skillsets and experience are a bonus and can command higher salary: ERP or Accounting software knowledge or experience Benefits Month 13th bonus (paid before Tet and depends on company performance. If staff signed labor contract less than 12 months then the bonus is calculated pro-rata) Laptops provided. Health insurance. English working environment  Australian clients  onsite opportunities in Australia. Bonus programs for staff based on performance and projects Depends on certain projects  staff will be fully sponsored to Australia for training and work experience. Budget for team buildings and social purposes End or mid-year break for the entire team with travel and fully funded Employee Referral Program Parking allocation for motorbike Working time: Monday Friday. Flexible working hours.",en,[]
